"","Id","times","folds","type"
"34299",1234000000023965,1,4,"train"
"34300",1234000000000171,1,4,"train"
"34301",1234000000005057,1,4,"train"
"34302",1234000000013852,1,4,"train"
"34303",1234000000014783,1,4,"train"
"34304",1234000000024462,1,4,"train"
"34305",1234000000008834,1,4,"train"
"34306",1234000000019550,1,4,"train"
"34307",1234000000022737,1,4,"train"
"34308",1234000000004342,1,4,"train"
"34309",1234000000007941,1,4,"train"
"34310",1234000000023522,1,4,"train"
"34311",1234000000006068,1,4,"train"
"34312",1234000000018148,1,4,"train"
"34313",1234000000018848,1,4,"train"
"34314",1234000000018213,1,4,"train"
"34315",1234000000000207,1,4,"train"
"34316",1234000000004680,1,4,"train"
"34317",1234000000019736,1,4,"train"
"34318",1234000000020122,1,4,"train"
"34319",1234000000021210,1,4,"train"
"34320",1234000000000501,1,4,"train"
"34321",1234000000007541,1,4,"train"
"34322",1234000000018798,1,4,"train"
"34323",1234000000009275,1,4,"train"
"34324",1234000000003233,1,4,"train"
"34325",1234000000012970,1,4,"train"
"34326",1234000000013124,1,4,"train"
"34327",1234000000013640,1,4,"train"
"34328",1234000000024621,1,4,"train"
"34329",1234000000007073,1,4,"train"
"34330",1234000000004340,1,4,"train"
"34331",1234000000007842,1,4,"train"
"34332",1234000000006486,1,4,"train"
"34333",1234000000014005,1,4,"train"
"34334",1234000000006926,1,4,"train"
"34335",1234000000016176,1,4,"train"
"34336",1234000000015383,1,4,"train"
"34337",1234000000025202,1,4,"train"
"34338",1234000000022914,1,4,"train"
"34339",1234000000007305,1,4,"train"
"34340",1234000000006274,1,4,"train"
"34341",1234000000019643,1,4,"train"
"34342",1234000000009802,1,4,"train"
"34343",1234000000004236,1,4,"train"
"34344",1234000000015359,1,4,"train"
"34345",1234000000017721,1,4,"train"
"34346",1234000000020050,1,4,"train"
"34347",1234000000008251,1,4,"train"
"34348",1234000000000920,1,4,"train"
"34349",1234000000011006,1,4,"train"
"34350",1234000000010070,1,4,"train"
"34351",1234000000013318,1,4,"train"
"34352",1234000000009248,1,4,"train"
"34353",1234000000006023,1,4,"train"
"34354",1234000000018282,1,4,"train"
"34355",1234000000026574,1,4,"train"
"34356",1234000000005654,1,4,"train"
"34357",1234000000012683,1,4,"train"
"34358",1234000000012969,1,4,"train"
"34359",1234000000001050,1,4,"train"
"34360",1234000000011277,1,4,"train"
"34361",1234000000016163,1,4,"train"
"34362",1234000000026222,1,4,"train"
"34363",1234000000003767,1,4,"train"
"34364",1234000000023424,1,4,"train"
"34365",1234000000005223,1,4,"train"
"34366",1234000000004305,1,4,"train"
"34367",1234000000017401,1,4,"train"
"34368",1234000000005622,1,4,"train"
"34369",1234000000022554,1,4,"train"
"34370",1234000000007411,1,4,"train"
"34371",1234000000015411,1,4,"train"
"34372",1234000000012049,1,4,"train"
"34373",1234000000010970,1,4,"train"
"34374",1234000000027800,1,4,"train"
"34375",1234000000020577,1,4,"train"
"34376",1234000000012240,1,4,"train"
"34377",1234000000002234,1,4,"train"
"34378",1234000000004381,1,4,"train"
"34379",1234000000017847,1,4,"train"
"34380",1234000000013626,1,4,"train"
"34381",1234000000003702,1,4,"train"
"34382",1234000000020902,1,4,"train"
"34383",1234000000019740,1,4,"train"
"34384",1234000000015533,1,4,"train"
"34385",1234000000018412,1,4,"train"
"34386",1234000000008117,1,4,"train"
"34387",1234000000011597,1,4,"train"
"34388",1234000000010608,1,4,"train"
"34389",1234000000002980,1,4,"train"
"34390",1234000000000592,1,4,"train"
"34391",1234000000014451,1,4,"train"
"34392",1234000000023740,1,4,"train"
"34393",1234000000020014,1,4,"train"
"34394",1234000000017785,1,4,"train"
"34395",1234000000023139,1,4,"train"
"34396",1234000000006584,1,4,"train"
"34397",1234000000015768,1,4,"train"
"34398",1234000000011119,1,4,"train"
"34399",1234000000015044,1,4,"train"
"34400",1234000000021062,1,4,"train"
"34401",1234000000017661,1,4,"train"
"34402",1234000000012531,1,4,"train"
"34403",1234000000015379,1,4,"train"
"34404",1234000000020323,1,4,"train"
"34405",1234000000012788,1,4,"train"
"34406",1234000000027935,1,4,"train"
"34407",1234000000019611,1,4,"train"
"34408",1234000000006610,1,4,"train"
"34409",1234000000020529,1,4,"train"
"34410",1234000000007794,1,4,"train"
"34411",1234000000012991,1,4,"train"
"34412",1234000000002520,1,4,"train"
"34413",1234000000026615,1,4,"train"
"34414",1234000000021467,1,4,"train"
"34415",1234000000004101,1,4,"train"
"34416",1234000000011452,1,4,"train"
"34417",1234000000010763,1,4,"train"
"34418",1234000000025131,1,4,"train"
"34419",1234000000026567,1,4,"train"
"34420",1234000000000791,1,4,"train"
"34421",1234000000005257,1,4,"train"
"34422",1234000000019778,1,4,"train"
"34423",1234000000026798,1,4,"train"
"34424",1234000000013274,1,4,"train"
"34425",1234000000005658,1,4,"train"
"34426",1234000000008142,1,4,"train"
"34427",1234000000011678,1,4,"train"
"34428",1234000000015534,1,4,"train"
"34429",1234000000026546,1,4,"train"
"34430",1234000000001791,1,4,"train"
"34431",1234000000016927,1,4,"train"
"34432",1234000000014808,1,4,"train"
"34433",1234000000002395,1,4,"train"
"34434",1234000000025357,1,4,"train"
"34435",1234000000017346,1,4,"train"
"34436",1234000000019085,1,4,"train"
"34437",1234000000020146,1,4,"train"
"34438",1234000000024018,1,4,"train"
"34439",1234000000013575,1,4,"train"
"34440",1234000000025182,1,4,"train"
"34441",1234000000025752,1,4,"train"
"34442",1234000000008198,1,4,"train"
"34443",1234000000016475,1,4,"train"
"34444",1234000000005133,1,4,"train"
"34445",1234000000001507,1,4,"train"
"34446",1234000000002018,1,4,"train"
"34447",1234000000004462,1,4,"train"
"34448",1234000000018559,1,4,"train"
"34449",1234000000005786,1,4,"train"
"34450",1234000000017811,1,4,"train"
"34451",1234000000000162,1,4,"train"
"34452",1234000000000327,1,4,"train"
"34453",1234000000017268,1,4,"train"
"34454",1234000000005978,1,4,"train"
"34455",1234000000003826,1,4,"train"
"34456",1234000000010415,1,4,"train"
"34457",1234000000020978,1,4,"train"
"34458",1234000000023207,1,4,"train"
"34459",1234000000001909,1,4,"train"
"34460",1234000000009966,1,4,"train"
"34461",1234000000018460,1,4,"train"
"34462",1234000000016943,1,4,"train"
"34463",1234000000025366,1,4,"train"
"34464",1234000000027371,1,4,"train"
"34465",1234000000010148,1,4,"train"
"34466",1234000000003296,1,4,"train"
"34467",1234000000001004,1,4,"train"
"34468",1234000000016808,1,4,"train"
"34469",1234000000015707,1,4,"train"
"34470",1234000000028032,1,4,"train"
"34471",1234000000004850,1,4,"train"
"34472",1234000000015191,1,4,"train"
"34473",1234000000021366,1,4,"train"
"34474",1234000000020940,1,4,"train"
"34475",1234000000005979,1,4,"train"
"34476",1234000000001099,1,4,"train"
"34477",1234000000003262,1,4,"train"
"34478",1234000000011073,1,4,"train"
"34479",1234000000003907,1,4,"train"
"34480",1234000000022010,1,4,"train"
"34481",1234000000026363,1,4,"train"
"34482",1234000000016053,1,4,"train"
"34483",1234000000008320,1,4,"train"
"34484",1234000000026502,1,4,"train"
"34485",1234000000006620,1,4,"train"
"34486",1234000000011005,1,4,"train"
"34487",1234000000023393,1,4,"train"
"34488",1234000000015962,1,4,"train"
"34489",1234000000010786,1,4,"train"
"34490",1234000000004494,1,4,"train"
"34491",1234000000009024,1,4,"train"
"34492",1234000000014772,1,4,"train"
"34493",1234000000010503,1,4,"train"
"34494",1234000000024679,1,4,"train"
"34495",1234000000003819,1,4,"train"
"34496",1234000000001309,1,4,"train"
"34497",1234000000012953,1,4,"train"
"34498",1234000000020395,1,4,"train"
"34499",1234000000022948,1,4,"train"
"34500",1234000000026534,1,4,"train"
"34501",1234000000018721,1,4,"train"
"34502",1234000000003125,1,4,"train"
"34503",1234000000007785,1,4,"train"
"34504",1234000000006611,1,4,"train"
"34505",1234000000019408,1,4,"train"
"34506",1234000000013449,1,4,"train"
"34507",1234000000026118,1,4,"train"
"34508",1234000000013415,1,4,"train"
"34509",1234000000008067,1,4,"train"
"34510",1234000000023258,1,4,"train"
"34511",1234000000004920,1,4,"train"
"34512",1234000000007995,1,4,"train"
"34513",1234000000027273,1,4,"train"
"34514",1234000000016876,1,4,"train"
"34515",1234000000019760,1,4,"train"
"34516",1234000000016697,1,4,"train"
"34517",1234000000008401,1,4,"train"
"34518",1234000000017453,1,4,"train"
"34519",1234000000019336,1,4,"train"
"34520",1234000000015882,1,4,"train"
"34521",1234000000016061,1,4,"train"
"34522",1234000000001777,1,4,"train"
"34523",1234000000025077,1,4,"train"
"34524",1234000000025935,1,4,"train"
"34525",1234000000024665,1,4,"train"
"34526",1234000000018107,1,4,"train"
"34527",1234000000009868,1,4,"train"
"34528",1234000000005372,1,4,"train"
"34529",1234000000017924,1,4,"train"
"34530",1234000000003219,1,4,"train"
"34531",1234000000019884,1,4,"train"
"34532",1234000000025521,1,4,"train"
"34533",1234000000002711,1,4,"train"
"34534",1234000000002978,1,4,"train"
"34535",1234000000008751,1,4,"train"
"34536",1234000000006526,1,4,"train"
"34537",1234000000012443,1,4,"train"
"34538",1234000000003710,1,4,"train"
"34539",1234000000028170,1,4,"train"
"34540",1234000000003039,1,4,"train"
"34541",1234000000027781,1,4,"train"
"34542",1234000000017606,1,4,"train"
"34543",1234000000011963,1,4,"train"
"34544",1234000000019438,1,4,"train"
"34545",1234000000010914,1,4,"train"
"34546",1234000000008515,1,4,"train"
"34547",1234000000015182,1,4,"train"
"34548",1234000000019730,1,4,"train"
"34549",1234000000008155,1,4,"train"
"34550",1234000000004170,1,4,"train"
"34551",1234000000023133,1,4,"train"
"34552",1234000000008014,1,4,"train"
"34553",1234000000014800,1,4,"train"
"34554",1234000000006697,1,4,"train"
"34555",1234000000010462,1,4,"train"
"34556",1234000000011731,1,4,"train"
"34557",1234000000017357,1,4,"train"
"34558",1234000000001990,1,4,"train"
"34559",1234000000025501,1,4,"train"
"34560",1234000000003284,1,4,"train"
"34561",1234000000019484,1,4,"train"
"34562",1234000000021104,1,4,"train"
"34563",1234000000006509,1,4,"train"
"34564",1234000000026950,1,4,"train"
"34565",1234000000004024,1,4,"train"
"34566",1234000000013067,1,4,"train"
"34567",1234000000024287,1,4,"train"
"34568",1234000000017502,1,4,"train"
"34569",1234000000021780,1,4,"train"
"34570",1234000000007730,1,4,"train"
"34571",1234000000012380,1,4,"train"
"34572",1234000000026102,1,4,"train"
"34573",1234000000015902,1,4,"train"
"34574",1234000000009237,1,4,"train"
"34575",1234000000021564,1,4,"train"
"34576",1234000000002889,1,4,"train"
"34577",1234000000008428,1,4,"train"
"34578",1234000000022076,1,4,"train"
"34579",1234000000014840,1,4,"train"
"34580",1234000000009708,1,4,"train"
"34581",1234000000002806,1,4,"train"
"34582",1234000000022503,1,4,"train"
"34583",1234000000003919,1,4,"train"
"34584",1234000000015579,1,4,"train"
"34585",1234000000000132,1,4,"train"
"34586",1234000000002846,1,4,"train"
"34587",1234000000003610,1,4,"train"
"34588",1234000000024974,1,4,"train"
"34589",1234000000012235,1,4,"train"
"34590",1234000000007704,1,4,"train"
"34591",1234000000023678,1,4,"train"
"34592",1234000000024188,1,4,"train"
"34593",1234000000011338,1,4,"train"
"34594",1234000000017109,1,4,"train"
"34595",1234000000026637,1,4,"train"
"34596",1234000000016459,1,4,"train"
"34597",1234000000002552,1,4,"train"
"34598",1234000000001900,1,4,"train"
"34599",1234000000009757,1,4,"train"
"34600",1234000000016998,1,4,"train"
"34601",1234000000008201,1,4,"train"
"34602",1234000000002401,1,4,"train"
"34603",1234000000007722,1,4,"train"
"34604",1234000000008837,1,4,"train"
"34605",1234000000006689,1,4,"train"
"34606",1234000000026854,1,4,"train"
"34607",1234000000010214,1,4,"train"
"34608",1234000000005729,1,4,"train"
"34609",1234000000014353,1,4,"train"
"34610",1234000000010057,1,4,"train"
"34611",1234000000025792,1,4,"train"
"34612",1234000000009620,1,4,"train"
"34613",1234000000003814,1,4,"train"
"34614",1234000000015094,1,4,"train"
"34615",1234000000011869,1,4,"train"
"34616",1234000000022219,1,4,"train"
"34617",1234000000016404,1,4,"train"
"34618",1234000000019444,1,4,"train"
"34619",1234000000014921,1,4,"train"
"34620",1234000000000284,1,4,"train"
"34621",1234000000018547,1,4,"train"
"34622",1234000000016314,1,4,"train"
"34623",1234000000002989,1,4,"train"
"34624",1234000000007139,1,4,"train"
"34625",1234000000009211,1,4,"train"
"34626",1234000000007770,1,4,"train"
"34627",1234000000013231,1,4,"train"
"34628",1234000000003855,1,4,"train"
"34629",1234000000013648,1,4,"train"
"34630",1234000000013516,1,4,"train"
"34631",1234000000012152,1,4,"train"
"34632",1234000000009060,1,4,"train"
"34633",1234000000024455,1,4,"train"
"34634",1234000000002468,1,4,"train"
"34635",1234000000018518,1,4,"train"
"34636",1234000000009232,1,4,"train"
"34637",1234000000000255,1,4,"train"
"34638",1234000000006418,1,4,"train"
"34639",1234000000018055,1,4,"train"
"34640",1234000000006846,1,4,"train"
"34641",1234000000004135,1,4,"train"
"34642",1234000000004707,1,4,"train"
"34643",1234000000017048,1,4,"train"
"34644",1234000000024152,1,4,"train"
"34645",1234000000014918,1,4,"train"
"34646",1234000000021558,1,4,"train"
"34647",1234000000004524,1,4,"train"
"34648",1234000000013674,1,4,"train"
"34649",1234000000005664,1,4,"train"
"34650",1234000000022992,1,4,"train"
"34651",1234000000000326,1,4,"train"
"34652",1234000000018418,1,4,"train"
"34653",1234000000027140,1,4,"train"
"34654",1234000000001603,1,4,"train"
"34655",1234000000007560,1,4,"train"
"34656",1234000000000536,1,4,"train"
"34657",1234000000013920,1,4,"train"
"34658",1234000000026078,1,4,"train"
"34659",1234000000008723,1,4,"train"
"34660",1234000000005591,1,4,"train"
"34661",1234000000014455,1,4,"train"
"34662",1234000000015954,1,4,"train"
"34663",1234000000017876,1,4,"train"
"34664",1234000000001048,1,4,"train"
"34665",1234000000021719,1,4,"train"
"34666",1234000000009199,1,4,"train"
"34667",1234000000013585,1,4,"train"
"34668",1234000000013616,1,4,"train"
"34669",1234000000017693,1,4,"train"
"34670",1234000000001780,1,4,"train"
"34671",1234000000005482,1,4,"train"
"34672",1234000000000886,1,4,"train"
"34673",1234000000016492,1,4,"train"
"34674",1234000000017495,1,4,"train"
"34675",1234000000019976,1,4,"train"
"34676",1234000000024888,1,4,"train"
"34677",1234000000019638,1,4,"train"
"34678",1234000000017312,1,4,"train"
"34679",1234000000018092,1,4,"train"
"34680",1234000000004938,1,4,"train"
"34681",1234000000027727,1,4,"train"
"34682",1234000000026643,1,4,"train"
"34683",1234000000017373,1,4,"train"
"34684",1234000000016440,1,4,"train"
"34685",1234000000004724,1,4,"train"
"34686",1234000000014524,1,4,"train"
"34687",1234000000004701,1,4,"train"
"34688",1234000000022460,1,4,"train"
"34689",1234000000009537,1,4,"train"
"34690",1234000000007234,1,4,"train"
"34691",1234000000023680,1,4,"train"
"34692",1234000000004307,1,4,"train"
"34693",1234000000015668,1,4,"train"
"34694",1234000000004922,1,4,"train"
"34695",1234000000024694,1,4,"train"
"34696",1234000000009557,1,4,"train"
"34697",1234000000004749,1,4,"train"
"34698",1234000000012037,1,4,"train"
"34699",1234000000001764,1,4,"train"
"34700",1234000000020179,1,4,"train"
"34701",1234000000022040,1,4,"train"
"34702",1234000000017917,1,4,"train"
"34703",1234000000010765,1,4,"train"
"34704",1234000000026019,1,4,"train"
"34705",1234000000018586,1,4,"train"
"34706",1234000000020570,1,4,"train"
"34707",1234000000003879,1,4,"train"
"34708",1234000000006907,1,4,"train"
"34709",1234000000000312,1,4,"train"
"34710",1234000000007716,1,4,"train"
"34711",1234000000024763,1,4,"train"
"34712",1234000000022382,1,4,"train"
"34713",1234000000025238,1,4,"train"
"34714",1234000000002760,1,4,"train"
"34715",1234000000015159,1,4,"train"
"34716",1234000000002833,1,4,"train"
"34717",1234000000010243,1,4,"train"
"34718",1234000000010385,1,4,"train"
"34719",1234000000005010,1,4,"train"
"34720",1234000000019041,1,4,"train"
"34721",1234000000013601,1,4,"train"
"34722",1234000000025918,1,4,"train"
"34723",1234000000005060,1,4,"train"
"34724",1234000000025992,1,4,"train"
"34725",1234000000027118,1,4,"train"
"34726",1234000000003764,1,4,"train"
"34727",1234000000010134,1,4,"train"
"34728",1234000000027548,1,4,"train"
"34729",1234000000007362,1,4,"train"
"34730",1234000000011521,1,4,"train"
"34731",1234000000025709,1,4,"train"
"34732",1234000000017342,1,4,"train"
"34733",1234000000016956,1,4,"train"
"34734",1234000000019043,1,4,"train"
"34735",1234000000005650,1,4,"train"
"34736",1234000000026018,1,4,"train"
"34737",1234000000014660,1,4,"train"
"34738",1234000000021070,1,4,"train"
"34739",1234000000009390,1,4,"train"
"34740",1234000000002897,1,4,"train"
"34741",1234000000000204,1,4,"train"
"34742",1234000000006098,1,4,"train"
"34743",1234000000027537,1,4,"train"
"34744",1234000000007252,1,4,"train"
"34745",1234000000013907,1,4,"train"
"34746",1234000000022036,1,4,"train"
"34747",1234000000019178,1,4,"train"
"34748",1234000000012001,1,4,"train"
"34749",1234000000005356,1,4,"train"
"34750",1234000000014141,1,4,"train"
"34751",1234000000006807,1,4,"train"
"34752",1234000000004409,1,4,"train"
"34753",1234000000025591,1,4,"train"
"34754",1234000000009678,1,4,"train"
"34755",1234000000015596,1,4,"train"
"34756",1234000000020270,1,4,"train"
"34757",1234000000024457,1,4,"train"
"34758",1234000000020985,1,4,"train"
"34759",1234000000027451,1,4,"train"
"34760",1234000000003978,1,4,"train"
"34761",1234000000023549,1,4,"train"
"34762",1234000000028039,1,4,"train"
"34763",1234000000016584,1,4,"train"
"34764",1234000000000315,1,4,"train"
"34765",1234000000003281,1,4,"train"
"34766",1234000000027621,1,4,"train"
"34767",1234000000026571,1,4,"train"
"34768",1234000000022672,1,4,"train"
"34769",1234000000008776,1,4,"train"
"34770",1234000000017411,1,4,"train"
"34771",1234000000012905,1,4,"train"
"34772",1234000000016930,1,4,"train"
"34773",1234000000017993,1,4,"train"
"34774",1234000000019994,1,4,"train"
"34775",1234000000013875,1,4,"train"
"34776",1234000000022294,1,4,"train"
"34777",1234000000007387,1,4,"train"
"34778",1234000000027975,1,4,"train"
"34779",1234000000001396,1,4,"train"
"34780",1234000000008148,1,4,"train"
"34781",1234000000012375,1,4,"train"
"34782",1234000000027851,1,4,"train"
"34783",1234000000018408,1,4,"train"
"34784",1234000000010411,1,4,"train"
"34785",1234000000014461,1,4,"train"
"34786",1234000000013905,1,4,"train"
"34787",1234000000022721,1,4,"train"
"34788",1234000000003308,1,4,"train"
"34789",1234000000021420,1,4,"train"
"34790",1234000000026587,1,4,"train"
"34791",1234000000026692,1,4,"train"
"34792",1234000000023287,1,4,"train"
"34793",1234000000017138,1,4,"train"
"34794",1234000000002495,1,4,"train"
"34795",1234000000022592,1,4,"train"
"34796",1234000000011912,1,4,"train"
"34797",1234000000018822,1,4,"train"
"34798",1234000000013714,1,4,"train"
"34799",1234000000008280,1,4,"train"
"34800",1234000000014114,1,4,"train"
"34801",1234000000010949,1,4,"train"
"34802",1234000000004713,1,4,"train"
"34803",1234000000011145,1,4,"train"
"34804",1234000000023728,1,4,"train"
"34805",1234000000008801,1,4,"train"
"34806",1234000000020085,1,4,"train"
"34807",1234000000015074,1,4,"train"
"34808",1234000000013950,1,4,"train"
"34809",1234000000026263,1,4,"train"
"34810",1234000000026900,1,4,"train"
"34811",1234000000018012,1,4,"train"
"34812",1234000000011658,1,4,"train"
"34813",1234000000011742,1,4,"train"
"34814",1234000000012703,1,4,"train"
"34815",1234000000000097,1,4,"train"
"34816",1234000000026660,1,4,"train"
"34817",1234000000015060,1,4,"train"
"34818",1234000000020448,1,4,"train"
"34819",1234000000004791,1,4,"train"
"34820",1234000000002926,1,4,"train"
"34821",1234000000015879,1,4,"train"
"34822",1234000000008054,1,4,"train"
"34823",1234000000001357,1,4,"train"
"34824",1234000000025532,1,4,"train"
"34825",1234000000001250,1,4,"train"
"34826",1234000000015684,1,4,"train"
"34827",1234000000009160,1,4,"train"
"34828",1234000000011041,1,4,"train"
"34829",1234000000011745,1,4,"train"
"34830",1234000000010361,1,4,"train"
"34831",1234000000026112,1,4,"train"
"34832",1234000000023790,1,4,"train"
"34833",1234000000018334,1,4,"train"
"34834",1234000000023874,1,4,"train"
"34835",1234000000027048,1,4,"train"
"34836",1234000000011440,1,4,"train"
"34837",1234000000021368,1,4,"train"
"34838",1234000000016421,1,4,"train"
"34839",1234000000024070,1,4,"train"
"34840",1234000000001619,1,4,"train"
"34841",1234000000010717,1,4,"train"
"34842",1234000000002715,1,4,"train"
"34843",1234000000002173,1,4,"train"
"34844",1234000000019435,1,4,"train"
"34845",1234000000019977,1,4,"train"
"34846",1234000000020556,1,4,"train"
"34847",1234000000017958,1,4,"train"
"34848",1234000000017900,1,4,"train"
"34849",1234000000008528,1,4,"train"
"34850",1234000000006218,1,4,"train"
"34851",1234000000013800,1,4,"train"
"34852",1234000000002359,1,4,"train"
"34853",1234000000020470,1,4,"train"
"34854",1234000000013977,1,4,"train"
"34855",1234000000025188,1,4,"train"
"34856",1234000000026565,1,4,"train"
"34857",1234000000021667,1,4,"train"
"34858",1234000000015813,1,4,"train"
"34859",1234000000006923,1,4,"train"
"34860",1234000000027296,1,4,"train"
"34861",1234000000006905,1,4,"train"
"34862",1234000000020438,1,4,"train"
"34863",1234000000028081,1,4,"train"
"34864",1234000000023459,1,4,"train"
"34865",1234000000012916,1,4,"train"
"34866",1234000000027003,1,4,"train"
"34867",1234000000009231,1,4,"train"
"34868",1234000000011535,1,4,"train"
"34869",1234000000020793,1,4,"train"
"34870",1234000000003223,1,4,"train"
"34871",1234000000019005,1,4,"train"
"34872",1234000000023769,1,4,"train"
"34873",1234000000004428,1,4,"train"
"34874",1234000000009543,1,4,"train"
"34875",1234000000009834,1,4,"train"
"34876",1234000000024163,1,4,"train"
"34877",1234000000024741,1,4,"train"
"34878",1234000000017350,1,4,"train"
"34879",1234000000025674,1,4,"train"
"34880",1234000000019974,1,4,"train"
"34881",1234000000027544,1,4,"train"
"34882",1234000000007769,1,4,"train"
"34883",1234000000006947,1,4,"train"
"34884",1234000000013858,1,4,"train"
"34885",1234000000018492,1,4,"train"
"34886",1234000000025557,1,4,"train"
"34887",1234000000008838,1,4,"train"
"34888",1234000000013426,1,4,"train"
"34889",1234000000022180,1,4,"train"
"34890",1234000000003530,1,4,"train"
"34891",1234000000018457,1,4,"train"
"34892",1234000000013692,1,4,"train"
"34893",1234000000006252,1,4,"train"
"34894",1234000000017588,1,4,"train"
"34895",1234000000021145,1,4,"train"
"34896",1234000000025110,1,4,"train"
"34897",1234000000012633,1,4,"train"
"34898",1234000000022244,1,4,"train"
"34899",1234000000011599,1,4,"train"
"34900",1234000000013748,1,4,"train"
"34901",1234000000022279,1,4,"train"
"34902",1234000000002472,1,4,"train"
"34903",1234000000020722,1,4,"train"
"34904",1234000000000385,1,4,"train"
"34905",1234000000020277,1,4,"train"
"34906",1234000000015681,1,4,"train"
"34907",1234000000023954,1,4,"train"
"34908",1234000000014914,1,4,"train"
"34909",1234000000008333,1,4,"train"
"34910",1234000000024641,1,4,"train"
"34911",1234000000024789,1,4,"train"
"34912",1234000000014242,1,4,"train"
"34913",1234000000023373,1,4,"train"
"34914",1234000000027754,1,4,"train"
"34915",1234000000019765,1,4,"train"
"34916",1234000000021372,1,4,"train"
"34917",1234000000004482,1,4,"train"
"34918",1234000000026815,1,4,"train"
"34919",1234000000005880,1,4,"train"
"34920",1234000000022202,1,4,"train"
"34921",1234000000026785,1,4,"train"
"34922",1234000000009883,1,4,"train"
"34923",1234000000003418,1,4,"train"
"34924",1234000000016782,1,4,"train"
"34925",1234000000000029,1,4,"train"
"34926",1234000000017631,1,4,"train"
"34927",1234000000012546,1,4,"train"
"34928",1234000000020513,1,4,"train"
"34929",1234000000024385,1,4,"train"
"34930",1234000000005395,1,4,"train"
"34931",1234000000017204,1,4,"train"
"34932",1234000000022784,1,4,"train"
"34933",1234000000014835,1,4,"train"
"34934",1234000000024303,1,4,"train"
"34935",1234000000004048,1,4,"train"
"34936",1234000000019823,1,4,"train"
"34937",1234000000012994,1,4,"train"
"34938",1234000000018716,1,4,"train"
"34939",1234000000001058,1,4,"train"
"34940",1234000000017864,1,4,"train"
"34941",1234000000024427,1,4,"train"
"34942",1234000000013226,1,4,"train"
"34943",1234000000005834,1,4,"train"
"34944",1234000000009647,1,4,"train"
"34945",1234000000027115,1,4,"train"
"34946",1234000000016656,1,4,"train"
"34947",1234000000006376,1,4,"train"
"34948",1234000000024272,1,4,"train"
"34949",1234000000003295,1,4,"train"
"34950",1234000000023594,1,4,"train"
"34951",1234000000023543,1,4,"train"
"34952",1234000000003642,1,4,"train"
"34953",1234000000004265,1,4,"train"
"34954",1234000000020240,1,4,"train"
"34955",1234000000014344,1,4,"train"
"34956",1234000000002591,1,4,"train"
"34957",1234000000013451,1,4,"train"
"34958",1234000000009401,1,4,"train"
"34959",1234000000002080,1,4,"train"
"34960",1234000000008719,1,4,"train"
"34961",1234000000009619,1,4,"train"
"34962",1234000000006952,1,4,"train"
"34963",1234000000019003,1,4,"train"
"34964",1234000000012887,1,4,"train"
"34965",1234000000001180,1,4,"train"
"34966",1234000000015306,1,4,"train"
"34967",1234000000026922,1,4,"train"
"34968",1234000000010484,1,4,"train"
"34969",1234000000012506,1,4,"train"
"34970",1234000000027100,1,4,"train"
"34971",1234000000023250,1,4,"train"
"34972",1234000000028065,1,4,"train"
"34973",1234000000012674,1,4,"train"
"34974",1234000000018706,1,4,"train"
"34975",1234000000009935,1,4,"train"
"34976",1234000000025690,1,4,"train"
"34977",1234000000002066,1,4,"train"
"34978",1234000000021911,1,4,"train"
"34979",1234000000010513,1,4,"train"
"34980",1234000000010991,1,4,"train"
"34981",1234000000003230,1,4,"train"
"34982",1234000000024788,1,4,"train"
"34983",1234000000005369,1,4,"train"
"34984",1234000000008548,1,4,"train"
"34985",1234000000002154,1,4,"train"
"34986",1234000000010106,1,4,"train"
"34987",1234000000000420,1,4,"train"
"34988",1234000000019713,1,4,"train"
"34989",1234000000021373,1,4,"train"
"34990",1234000000019307,1,4,"train"
"34991",1234000000014987,1,4,"train"
"34992",1234000000004782,1,4,"train"
"34993",1234000000026852,1,4,"train"
"34994",1234000000023837,1,4,"train"
"34995",1234000000000047,1,4,"train"
"34996",1234000000000590,1,4,"train"
"34997",1234000000005020,1,4,"train"
"34998",1234000000004382,1,4,"train"
"34999",1234000000007235,1,4,"train"
"35000",1234000000009090,1,4,"train"
"35001",1234000000003982,1,4,"train"
"35002",1234000000000181,1,4,"train"
"35003",1234000000003290,1,4,"train"
"35004",1234000000020222,1,4,"train"
"35005",1234000000012881,1,4,"train"
"35006",1234000000018623,1,4,"train"
"35007",1234000000007671,1,4,"train"
"35008",1234000000000149,1,4,"train"
"35009",1234000000015618,1,4,"train"
"35010",1234000000007388,1,4,"train"
"35011",1234000000009460,1,4,"train"
"35012",1234000000014951,1,4,"train"
"35013",1234000000010928,1,4,"train"
"35014",1234000000018261,1,4,"train"
"35015",1234000000018946,1,4,"train"
"35016",1234000000024535,1,4,"train"
"35017",1234000000016671,1,4,"train"
"35018",1234000000016036,1,4,"train"
"35019",1234000000007503,1,4,"train"
"35020",1234000000019901,1,4,"train"
"35021",1234000000011357,1,4,"train"
"35022",1234000000019549,1,4,"train"
"35023",1234000000012515,1,4,"train"
"35024",1234000000013458,1,4,"train"
"35025",1234000000001924,1,4,"train"
"35026",1234000000023879,1,4,"train"
"35027",1234000000018403,1,4,"train"
"35028",1234000000014248,1,4,"train"
"35029",1234000000018188,1,4,"train"
"35030",1234000000018365,1,4,"train"
"35031",1234000000008321,1,4,"train"
"35032",1234000000000662,1,4,"train"
"35033",1234000000004772,1,4,"train"
"35034",1234000000014731,1,4,"train"
